DEPT,LITHOLOGY_GEOLINK,CALI,DRHO,NPHI,RHOB,PEF,GR,DTC,DTE,RDEP,SP,RSHA,RXO,RMED
1546.2572021,,14.296999931,0.001,0.4357377887,2.0239958763,2.54809618,66.008209229,145.49789429,46581056.0,0.8860007524,57.549499512,0.890035212,,0.890035212
1546.409668,,14.473999977,0.0,0.470403403,2.0230176449,2.536028862,68.566810608,147.03596497,47041344.0,0.8870096207,56.925800323,0.9010192752,,0.9010192752
1546.5620117,,14.409000397,0.0020000001,0.4663116336,2.0274031162,2.4791827202,69.752204895,146.20306396,46784940.0,0.8930023909,57.424697876,0.9070320129,,0.9070320129
1546.7143555,,14.44299984,0.003,0.4807804227,2.0282154083,2.3494167328,70.440254211,145.84146118,46721340.0,0.8960064054,57.049499512,0.9170216322,,0.9170216322
1546.8668213,,14.43999958,0.0020000001,0.4313985407,2.0330407619,2.2901890278,71.368995667,144.1723938,46105588.0,0.9040064216,56.425098419,0.9260320067,,0.9260320067
1547.019165,,14.508000374,-0.002,0.4295757115,2.0432150364,2.3079423904,69.497749329,142.02957153,45411744.0,0.9120056033,56.549697876,0.9360120296,,0.9360120296
1547.1716309,,14.569999695,-0.005,0.4366940856,2.0478711128,2.3977117538,68.564002991,141.67332458,45321400.0,0.9190032482,56.175498962,0.9409839511,,0.9409839511
1547.3239746,,14.531000137,-0.01,0.4542661905,2.0406746864,2.4338846207,68.886268616,140.36256409,44961484.0,0.9230015874,56.799800873,0.9359999895,,0.9359999895
1547.4764404,,14.696000099,-0.009,0.44950822,2.0343947411,2.4579422474,73.561004639,140.7272644,45039504.0,0.9249976277,56.549697876,0.9360063672,,0.9360063672
1547.6287842,,14.711000443,-0.011,0.4223487973,2.0330946445,2.5367469788,72.942062378,141.19030762,45153704.0,0.9219959974,56.175197601,0.9380120635,,0.9380120635
1547.78125,,15.046999931,-0.01,0.4083663821,2.0317919254,2.6168076992,74.613990784,141.31665039,45266284.0,0.9169960022,56.425201416,0.9429904222,,0.9429904222
1547.9335938,,14.687000275,-0.006,0.4163756967,2.0297887325,2.5481660366,71.191612244,141.68049622,45344304.0,0.9119927883,56.674999237,0.9399831891,,0.9399831891
1548.0860596,,14.451000214,-0.001,0.4484975636,2.0270252228,2.4341826439,72.674583435,142.15087891,45458484.0,0.9029839635,56.673999786,0.9329647422,,0.9329647422
1548.2384033,,14.453000069,0.003,0.4843670726,2.0333099365,2.3472087383,68.502601624,142.3926239,45565796.0,0.8929935694,56.05039978,0.9219807982,,0.9219807982
1548.3908691,,14.445000648,0.0,0.468172729,2.035795927,2.4578220844,69.30859375,142.14750671,45517332.0,0.8849839568,56.549800873,0.9159647226,,0.9159647226
1548.5432129,,14.649001122,-0.004,0.432448715,2.0347645283,2.5328798294,67.9584198,141.55169678,45257544.0,0.8749927878,56.425498962,0.9049551487,,0.9049551487
1548.6956787,,14.760000229,-0.007,0.4309007525,2.0258922577,2.5210192204,74.319412231,141.07911682,45157064.0,0.8659871817,57.048999786,0.8909679055,,0.8909679055
1548.8480225,,14.890999794,-0.008,0.4687991142,2.0239903927,2.4341394901,76.315406799,141.67141724,45314420.0,0.8579903841,56.425498962,0.880977571,,0.880977571
1549.0003662,,14.833001137,-0.011,0.4801201224,2.0216057301,2.3741440773,77.057746887,139.89137268,44834592.0,0.8459984064,57.051700592,0.8740000129,,0.8740000129
1549.152832,,14.836000443,-0.012,0.4677532315,2.0233981609,2.3360607624,74.855583191,142.15719604,45462092.0,0.8440064192,59.174697876,0.8740032315,,0.8740032315
1549.3051758,,14.970999718,-0.011,0.4593164027,2.0229153633,2.3130552769,68.803985596,142.62606812,45638648.0,0.8520112038,58.799598694,0.8749976158,,0.8749976158
1549.4576416,,14.746999741,-0.009,0.467302084,2.0267000198,2.3349647522,65.060401917,142.39595032,45540048.0,0.8660208583,58.299198151,0.8739967942,,0.8739967942
1549.6099854,,14.609000206,-0.011,0.4698940516,2.0267081261,2.3908655643,64.251502991,142.97619629,45752136.0,0.8920272589,57.299598694,0.8730000257,,0.8730000257
1549.7624512,,14.671999931,-0.017999999,0.4749550521,2.0287702084,2.6855273247,64.876998901,141.97439575,45432088.0,0.926004827,56.799900055,0.8731697798,,0.8731697798
1549.9147949,,14.635000229,-0.02,0.4812748432,2.0463113785,3.0720703602,65.490013123,127.96159363,40942736.0,0.9320032001,56.674900055,0.9262812734,,0.9262812734
1550.0672607,,14.602000237,-0.016000001,0.4623002708,2.0740380287,3.3016331196,61.344200134,124.50190735,39856116.0,0.9360176325,56.551399231,1.043368578,,1.043368578
1550.2196045,,14.654000282,-0.012,0.4312546849,2.083455801,2.9877564907,61.41550827,124.88250732,39943456.0,0.9470112324,57.424098969,1.157807827,,1.157807827
1550.3720703,,14.878000259,-0.008,0.3997196257,2.0724027157,2.6215865612,64.381813049,126.19300079,40388156.0,0.9610400796,56.296195984,1.0976217985,,1.0976217985
1550.5244141,,15.008000374,-0.007,0.4181892276,2.0481414795,2.4713602066,66.506210327,136.45428467,43694984.0,0.9860095978,53.92660141,0.9798334837,,0.9798334837
1550.6768799,,15.017999649,-0.007,0.4297194183,2.0335752964,2.4260721207,68.419769287,141.07383728,45138060.0,0.9979696274,55.92440033,0.9280127883,,0.9280127883
1550.8292236,,15.005000114,-0.005,0.4543023705,2.027402401,2.3920545578,62.749401093,140.35775757,44905840.0,0.9789783359,55.550201416,0.9320415854,,0.9320415854
1550.9815674,,14.895999908,-0.004,0.4447641969,2.0279998779,2.3201727867,62.554134369,139.5279541,44623600.0,0.9519880414,55.799999237,0.9450312257,,0.9450312257
1551.1340332,,14.557001114,-0.002,0.4375068545,2.0278871059,2.2660865784,58.88740921,140.00942993,44802140.0,0.9369879365,55.801200867,0.9580000043,,0.9580000043
1551.286377,,14.304999352,-0.001,0.4335874319,2.0246958733,2.2749783993,62.757663727,139.76950073,44746512.0,0.9219920039,57.29940033,0.9579879642,,0.9579879642
1551.4388428,,14.515999794,0.0020000001,0.430336982,2.0233952999,2.3029551506,65.940406799,141.20672607,45131568.0,0.9119992256,56.549999237,0.9529551864,,0.9529551864
1551.5911865,,14.852000237,0.0,0.4265932739,2.0222017765,2.3917860985,66.687850952,142.38618469,45576304.0,0.9109936357,56.549697876,0.9389591217,,0.9389591217
1551.7436523,,14.305999756,0.0,0.4306898713,2.0225806236,2.416960001,66.615493774,143.10678101,45771976.0,0.9029920101,56.174797058,0.9219455719,,0.9219455719
1551.8959961,,14.031000137,-0.002,0.4554361105,2.0177633762,2.4150047302,63.668395996,143.82348633,46061192.0,0.8930007815,55.92539978,0.9049783349,,0.9049783349
1552.0484619,,14.18999958,-0.005,0.463047415,2.0085570812,2.406014204,68.834617615,143.82382202,46038708.0,0.8940063715,56.424999237,0.8959904313,,0.8959904313
1552.2008057,,14.241999626,-0.012,0.4614161551,1.9978864193,2.437923193,75.568557739,144.89779663,46336708.0,0.898012042,56.42660141,0.8930168152,,0.8930168152
1552.3532715,,14.234000206,-0.013,0.4441451132,1.9945380688,2.4489822388,77.86378479,145.37361145,46499324.0,0.9130464196,58.424800873,0.9000320435,,0.9000320435
1552.5056152,,14.244999886,-0.004,0.441080451,2.0040619373,2.4809231758,74.345176697,146.32189941,46857460.0,0.9420232177,58.299198151,0.9100384712,,0.9100384712
1552.6580811,,14.312999725,0.0060000001,0.4291525185,2.0194923878,2.49198246,65.05128479,145.82818604,46679048.0,0.9710112214,57.298999786,0.9221153855,,0.9221153855
1552.8104248,,14.375,0.0070000002,0.4244789779,2.0176005363,2.5289406776,61.400794983,141.17857361,45139856.0,0.9780095816,56.674797058,0.9581953883,,0.9581953883
1552.9627686,,14.348999977,0.0060000001,0.4231441617,2.0177109241,2.5629181862,59.780475616,135.33839417,43332752.0,0.9899967909,56.425098419,1.019269228,,1.019269228
1553.1152344,,14.562999725,0.0099999998,0.3908803463,2.0211281776,2.5520176888,59.571105957,130.94903564,41958304.0,0.9860007763,56.549697876,1.1310801506,,1.1310801506
1553.2675781,,14.81499958,0.0209999997,0.3663749099,2.0281074047,2.6747045517,62.094150543,129.63209534,41462036.0,0.9870055914,56.174999237,1.1558148861,,1.1558148861
1553.4200439,,14.987000465,0.0350000001,0.3850283325,2.0303251743,2.713937521,62.154296875,135.6206665,43354188.0,0.9940152168,56.173194885,1.0786188841,,1.0786188841
1553.5723877,,15.102000237,0.0299999993,0.4577745199,2.0117030144,2.7090120316,61.625976563,140.37733459,44908968.0,1.01299119,53.927200317,0.9598533511,,0.9598533511
1553.7248535,,15.461000443,0.0250000004,0.4758861065,2.0125119686,2.5812051296,62.022392273,144.41809082,46261836.0,1.0019783974,56.675300598,0.899025619,,0.899025619
1553.8771973,,15.156000137,0.0130000003,0.4710166752,2.0155441761,2.4782474041,59.346031189,144.99624634,46383824.0,0.9749704003,57.049499512,0.9070913792,,0.9070913792
1554.0296631,,15.036999702,0.0080000004,0.4544514418,2.0264840126,2.5199327469,60.184696198,141.06718445,45115512.0,0.9379552007,56.42539978,0.9450992942,,0.9450992942
1554.1820068,,15.171999931,0.003,0.486543715,2.0224745274,2.5978126526,59.16110611,138.69824219,44415924.0,0.9099920392,56.674797058,0.9759855866,,0.9759855866
1554.3344727,,15.227000237,0.0040000002,0.4911639392,2.0160830021,2.6519134045,61.286205292,138.34434509,44270716.0,0.9000191689,56.425800323,0.9698654413,,0.9698654413
1554.4868164,,15.040999413,0.0049999999,0.4748923182,2.0119175911,2.5781779289,62.906700134,140.97750854,45087128.0,0.9120064378,56.924297333,0.9279038906,,0.9279038906
1554.6392822,,14.951000214,0.0080000004,0.4403772354,2.0163011551,2.4861474037,63.119594574,144.41461182,46190908.0,0.9200032353,56.049598694,0.8979487419,,0.8979487419
1554.791626,,14.812000275,0.0060000001,0.4386789203,2.0165743828,2.4330849648,61.432693481,145.00305176,46434288.0,0.9219976068,55.800498962,0.8820480704,,0.8820480704
1554.9439697,,14.465999603,0.001,0.4622765779,2.0101845264,2.38012743,59.770706177,142.02270508,45420760.0,0.9190000296,56.424800873,0.8970168233,,0.8970168233
1555.0964355,,14.625,-0.003,0.49547261,2.0054168701,2.3670208454,55.501102448,139.52183533,44681728.0,0.9190008044,56.17539978,0.9040864706,,0.9040864706
1555.2487793,,14.673999786,-0.004,0.4986592233,2.0096325874,2.3719880581,55.861053467,136.54045105,43678484.0,0.920001626,56.674800873,0.9310600758,,0.9310600758
1555.4012451,,14.547000885,-0.002,0.4602335989,2.0198192596,2.4249150753,62.942001343,135.11917114,43186096.0,0.9220136404,56.424999237,0.9560512304,,0.9560512304
1555.5535889,,14.623000145,-0.004,0.4397471845,2.0245881081,2.3980648518,64.185897827,133.67849731,42814448.0,0.9390184283,56.425300598,0.9719976187,,0.9719976187
1555.7060547,,14.517999649,-0.007,0.4112657309,2.0216100216,2.3720417023,63.290279388,135.58627319,43378524.0,0.9620104432,56.799396515,0.9709743857,,0.9709743857
1555.8583984,,14.781999588,-0.005,0.4308724403,2.024160862,2.4079134464,56.215621948,134.40757751,43006000.0,0.9750136137,56.050998688,0.9630336761,,0.9630336761
1556.0108643,,14.692000389,0.0,0.4339048564,2.0393836498,2.6905465126,54.806491852,133.79556274,42800112.0,0.9920160174,57.299598694,0.9769775867,,0.9769775867
1556.163208,,14.68200016,0.0049999999,0.4399566948,2.0602891445,3.1119863987,52.771007538,132.14451599,42285652.0,1.0120152235,56.800300598,0.9701538682,,0.9701538682
1556.3156738,,14.434000015,0.0070000002,0.4358631372,2.0825445652,3.5163524151,48.62039566,131.7696991,42159372.0,1.0310064554,57.17440033,1.0340096951,,1.0340096951
1556.4680176,,14.671999931,0.0089999996,0.4378404319,2.0935807228,3.3444156647,47.196605682,130.479599,41799232.0,1.0350176096,56.799900055,1.0371056795,,1.0371056795
1556.6204834,,14.852000237,0.0060000001,0.4508523941,2.0887663364,2.9496328831,49.895030975,130.9254303,41873528.0,1.057008028,56.674800873,1.0699135065,,1.0699135065
1556.7728271,,14.80700016,0.0020000001,0.4461039007,2.0803744793,2.6664533615,56.121795654,130.82902527,41881920.0,1.0619832277,56.550098419,1.0430191755,,1.0430191755
1556.925293,,14.793999672,-0.002,0.4384781718,2.0739815235,2.5382051468,55.1328125,129.2802124,41336904.0,1.0409855843,56.675197601,1.0490224361,,1.0490224361
1557.0776367,,14.718999863,-0.007,0.4373315275,2.069378376,2.5489823818,57.551990509,131.67602539,42123664.0,1.0319823027,56.799297333,1.0559359789,,1.0559359789
1557.2299805,,14.694999695,-0.01,0.4267503917,2.06396842,2.5330383778,54.140098572,133.34083557,42667608.0,1.0099928379,55.925498962,1.0359207392,,1.0359207392
1557.3824463,,14.666999817,-0.01,0.4272562563,2.0541591644,2.5130319595,60.40719986,138.2252655,44265464.0,1.0009888411,56.549900055,1.002846241,,1.002846241
1557.53479,,14.694999695,-0.007,0.4351005554,2.0439727306,2.4880599976,60.795497894,142.9984436,45753532.0,0.9869887829,56.42539978,0.9549158216,,0.9549158216
1557.6872559,,14.901000023,-0.004,0.4857362211,2.0372128487,2.4470658302,66.801193237,145.25289917,46452576.0,0.9729719162,56.924999237,0.920009613,,0.920009613
1557.8395996,,14.840999603,-0.001,0.4934706092,2.0404028893,2.4599688053,63.11598587,145.84776306,46639692.0,0.9379736185,56.92440033,0.9230239987,,0.9230239987
1557.9920654,,14.869999886,-0.002,0.4816820025,2.0410451889,2.4969406128,59.364192963,146.08531189,46750432.0,0.9049759507,56.175201416,0.9329808354,,0.9329808354
1558.1444092,,14.901000023,-0.009,0.4451288283,2.0273499489,2.5648367405,56.003154755,146.08843994,46786864.0,0.874987185,56.424697876,0.9269374609,,0.9269374609
1558.296875,,14.916999817,-0.014,0.4381560981,2.0148947239,2.6049358845,57.334632874,146.32810974,46804196.0,0.8589936495,56.050197601,0.9009551406,,0.9009551406
1558.4492188,,14.746999741,-0.015,0.4364873767,2.0136532784,2.6050000191,64.062606812,147.40153503,47181792.0,0.8550000191,56.177204132,0.8869615793,,0.8869615793
1558.6016846,,14.714000702,-0.012,0.4161148667,2.0269200802,2.59202075,63.963439941,148.22377014,47444788.0,0.8550128341,58.924999237,0.8749904037,,0.8749904037
1558.7540283,,14.68500042,-0.01,0.4015463889,2.0319018364,2.5890071392,71.880409241,146.32054138,46839968.0,0.863009572,58.924999237,0.8720031977,,0.8720031977
1558.9064941,,14.813000679,-0.007,0.418055892,2.032387495,2.5870029926,73.571418762,145.00292969,46339868.0,0.875012815,58.923599243,0.873083353,,0.873083353
1559.0588379,,14.791999817,-0.008,0.4495749176,2.0292983055,2.5660336018,76.184196472,142.74440002,45729800.0,0.8830064535,58.049098969,0.8991569281,,0.8991569281
1559.2111816,,14.741999626,-0.01,0.4526404738,2.0289185047,2.5699903965,74.996994019,141.07096863,45124616.0,0.8910095692,56.92440033,0.9481201768,,0.9481201768
1559.3636475,,14.826000214,-0.013,0.459228009,2.0347158909,2.564009428,73.752204895,139.28588867,44606404.0,0.9030112028,56.175201416,0.9980192184,,0.9980192184
1559.5159912,,14.798999786,-0.017000001,0.4875042737,2.0387179852,2.6677501202,74.424026489,138.81080627,44421184.0,0.9170088172,56.425098419,1.0039566755,,1.0039566755
1559.668457,,14.75,-0.018999999,0.5026065111,2.0442996025,2.7069375515,68.615791321,138.81465149,44365884.0,0.9280064106,56.549697876,0.9859327674,,0.9859327674
1559.8208008,,14.715999603,-0.017999999,0.5010935068,2.0441875458,2.6351728439,65.751800537,139.78305054,44768296.0,0.9359999895,56.174297333,0.964963913,,0.964963913
1559.9732666,,14.619999886,-0.01,0.4722495973,2.0410454273,2.4652724266,66.50680542,142.51583862,45598912.0,0.935995996,55.300498962,0.9499295354,,0.9499295354
1560.1256104,,14.671999931,-0.006,0.5178126693,2.0274543762,2.3831968307,68.622749329,144.54507446,46278104.0,0.9309960008,55.926002502,0.9279543161,,0.9279543161
1560.2780762,,14.75,-0.003,0.550634861,2.01608181,2.3820016384,67.684997559,146.20632935,46798888.0,0.9259983897,57.174800873,0.9089711308,,0.9089711308
1560.4304199,,14.734000206,-0.006,0.5567953587,2.0116517544,2.4298846722,66.751350403,147.15655518,47044588.0,0.9250104427,57.049598694,0.9000023603,,0.9000023603
1560.5828857,,14.69299984,-0.006,0.5476205349,2.0245323181,2.4170207977,67.30178833,146.31570435,46835012.0,0.938036859,56.549800873,0.9010032415,,0.9010032415
1560.7352295,,14.721000671,-0.008,0.5312136412,2.0326018333,2.3292114735,63.792682648,144.28143311,46182660.0,0.9610128403,56.425098419,0.9020960927,,0.9020960927
1560.8876953,,14.793999672,-0.01,0.5209043026,2.0330898762,2.3070352077,57.457481384,139.62155151,44670240.0,0.9770191908,56.552200317,0.9322019219,,0.9322019219
1561.0400391,,14.663999557,-0.007,0.4852666557,2.0306007862,2.2940206528,53.882205963,135.46861267,43377584.0,0.9890192747,57.923995972,0.9952465892,,0.9952465892
1561.1923828,,14.840999603,-0.007,0.4645290673,2.0308134556,2.2920048237,56.129432678,132.01187134,42209724.0,1.0130096674,56.675197601,1.072057724,,1.072057724
1561.3448486,,15.015999794,-0.002,0.4764516354,2.0349881649,2.2410817146,57.969600677,131.53884888,42109220.0,1.0250223875,56.924598694,1.0959486961,,1.0959486961
1561.4971924,,15.022999763,-0.004,0.4899351597,2.0320093632,2.2799062729,58.155773163,132.15011597,42308352.0,1.0530127287,56.424900055,1.0798774958,,1.0798774958
1561.6496582,,15.030999184,-0.002,0.4993532896,2.0349371433,2.4826748371,58.069805145,133.43411255,42682304.0,1.0689944029,56.300201416,1.0290256739,,1.0290256739
1561.802002,,14.82999897,-0.004,0.4965261221,2.0442478657,2.6635653973,60.194984436,133.92857361,42877764.0,1.0619864464,56.550098419,1.0369758606,,1.0369758606
1561.9544678,,14.955999374,-0.003,0.4691382647,2.0562160015,2.6969470978,63.094100952,132.73420715,42431324.0,1.0449855328,56.676101685,1.0270415545,,1.0270415545
1562.1068115,,14.756999969,-0.001,0.4517953992,2.0601632595,2.5922522545,63.12612915,134.05636597,42983896.0,1.0269823074,58.049598694,1.0399062634,,1.0399062634
1562.2592773,,14.993000031,0.001,0.4426822364,2.050961256,2.4282627106,63.586296082,134.99761963,43143236.0,1.0049928427,57.549999237,1.0008975267,,1.0008975267
1562.4116211,,15.171999931,0.0040000002,0.4394233227,2.0412693024,2.2653915882,61.207679749,135.73265076,43476372.0,0.9959967732,57.549396515,0.9689735174,,0.9689735174
1562.5640869,,15.128000259,0.0040000002,0.4228340089,2.0335741043,2.1781394482,69.375999451,138.68823242,44365724.0,0.9919791818,56.796195984,0.9580064416,,0.9580064416
1562.7164307,,14.853999138,0.0020000001,0.4328678846,2.0270776749,2.1600432396,69.678794861,139.88935852,44724164.0,0.978985548,54.427101135,0.9600223899,,0.9600223899
1562.8688965,,14.727000237,-0.005,0.4689964652,2.0215036869,2.2139134407,66.794174194,139.41191101,44629084.0,0.9609839916,57.049198151,0.9669679403,,0.9669679403
1563.0212402,,14.721000671,-0.008,0.4882768989,2.0224254131,2.2060129642,60.940502167,140.61238098,44948112.0,0.9509935379,56.550800323,0.9569584131,,0.9569584131
1563.1737061,,14.578000069,-0.008,0.4801386893,2.0288088322,2.2339551449,61.735328674,142.15083313,45529584.0,0.9429855943,57.5481987,0.9439487457,,0.9439487457
1563.3260498,,14.915000916,-0.007,0.4837201238,2.0309734344,2.2349982262,66.822410583,142.38954163,45552160.0,0.9339920282,56.424999237,0.9279967546,,0.9279967546
1563.4783936,,15.102000237,-0.007,0.4713645279,2.024377346,2.2878727913,69.749702454,143.9495697,46057720.0,0.9239960313,56.425098419,0.9270071983,,0.9270071983
1563.6308594,,14.968999863,-0.011,0.4928311408,2.017277956,2.3858428001,69.625999451,146.08338928,46740016.0,0.9189960361,56.549396515,0.9300128222,,0.9300128222
