DEPT,LITHOLOGY_GEOLINK,CALI,DRHO,NPHI,RHOB,PEF,GR,DTC,DTE,RDEP,SP,RSHA,RMED
2911.5808105,6.0,8.5629997253,0.0060000001,0.2064792812,2.5001630783,4.0902881622,76.777198792,81.351654053,77.431350708,4.2098989487,68.353599548,5.9879999161,4.1840000153
2911.7331543,6.0,8.515999794,0.0020000001,0.196014747,2.4514040947,4.1801810265,65.614631653,82.57069397,78.706794739,3.8664488792,67.605705261,5.4219999313,3.4879999161
2911.885498,6.0,8.4919996262,0.0049999999,0.2032446563,2.4311819077,4.2930192947,59.150341034,82.987106323,79.177536011,3.5226683617,67.417999268,3.3129999638,3.3959999084
2912.0378418,2.0,8.4919996262,0.0040000002,0.2108978778,2.4277534485,4.3046679497,55.62379837,82.880691528,79.026405334,3.3158717155,67.417800903,3.4319999218,3.618999958
2912.1904297,2.0,8.4919996262,0.003,0.207087785,2.4208242893,4.0970816612,54.867202759,83.072418213,79.255302429,3.2360897064,67.29360199,3.7479999065,3.7809998989
2912.3427734,2.0,8.4689998627,0.0040000002,0.1983282566,2.4011631012,3.8107149601,52.440151215,83.786888123,79.917480469,3.2641618252,67.482307434,3.8259999752,3.75
2912.4951172,2.0,8.4689998627,0.003,0.19382599,2.3823721409,3.6324422359,53.78219986,84.431297302,80.60509491,3.3651378155,68.293403625,3.7620000839,3.6229999065
2912.6474609,2.0,8.4689998627,0.0,0.1956997514,2.3813076019,3.2851779461,54.536808014,84.34690094,80.472343445,3.4510881901,68.541793823,3.7170000076,3.75
2912.8000488,5.0,8.4689998627,-0.006,0.1987252831,2.4024205208,3.3969695568,58.161800385,83.403068542,79.285179138,3.5061984062,67.791000366,3.763999939,4.015999794
2912.9523926,5.0,8.4689998627,0.0020000001,0.1977122277,2.4412493706,3.7007594109,59.972705841,81.665611267,77.817558289,3.5680818558,67.168197632,3.9549999237,4.3090000153
2913.1047363,5.0,8.4689998627,0.023,0.1898526698,2.4885425568,4.7978444099,62.282051086,80.400398254,76.565002441,3.6190946102,67.293800354,6.3010001183,4.5349998474
2913.2570801,5.0,8.4689998627,0.0390000008,0.1813398749,2.5281126499,5.3234806061,62.935894012,80.744346619,76.866882324,3.678096056,67.792999268,4.4530000687,4.4770002365
2913.4094238,5.0,8.4610004425,0.0320000015,0.1782365739,2.535541296,4.9998559952,61.623046875,82.046318054,78.331260681,3.7379693985,67.793800354,5.7379999161,4.117000103
2913.5620117,5.0,8.4610004425,0.0140000004,0.1928262711,2.5075647831,4.907875061,60.402500153,83.380981445,79.527389526,3.7188305855,68.29019928,6.0980000496,3.8239998817
2913.7143555,5.0,8.4689998627,0.0109999999,0.2149074823,2.4703557491,4.2462387085,59.31370163,84.764595032,80.873916626,3.6658060551,67.41860199,3.9509999752,3.7339999676
2913.8666992,5.0,8.4530000687,0.0140000004,0.2296646088,2.44718647,4.3947997093,59.749950409,85.681259155,81.893058777,3.5446956158,67.791397095,4.0229997635,3.8159999847
2914.019043,5.0,8.4530000687,0.0170000009,0.2279604524,2.4366486073,4.2703876495,59.71780014,86.357116699,82.505355835,3.3546409607,66.794403076,4.6680002213,3.8440001011
2914.1716309,5.0,8.4610004425,0.0209999997,0.2187617868,2.422444582,4.5106625557,58.971401215,87.938697815,83.916320801,3.1304752827,67.667404175,5.0510001183,3.6679999828
2914.3239746,5.0,8.4610004425,0.0250000004,0.2170649916,2.4029035568,4.093665123,59.718151093,89.605880737,85.827133179,2.9667580128,67.48110199,3.7699999809,3.3729999065
2914.4763184,5.0,8.4689998627,0.0289999992,0.2181316614,2.3816742897,3.8845431805,59.188652039,91.204292297,87.403770447,2.8158125877,67.542297363,3.5450000763,3.1879999638
2914.6286621,5.0,8.4610004425,0.0270000007,0.2279982418,2.3594732285,3.6002466679,59.585838318,92.119934082,88.289558411,2.6988413334,67.107208252,3.8069999218,3.0250000954
2914.78125,2.0,8.4610004425,0.0270000007,0.2336899638,2.3397393227,3.7540447712,54.48690033,92.66960907,88.903549194,2.5998365879,67.855201721,3.4430000782,2.8650000095
2914.9335938,2.0,8.4689998627,0.0280000009,0.2377892286,2.3278286457,3.7680079937,50.399738312,92.946502686,89.141265869,2.5490159988,67.605400085,3.3069999218,2.5959999561
2915.0859375,2.0,8.4610004425,0.0329999998,0.2313919663,2.3320860863,3.7728509903,46.499851227,92.136123657,88.36618042,2.5590400696,67.231506348,2.8110001087,2.4000000954
2915.2382813,2.0,8.4689998627,0.0439999998,0.2257606089,2.3554472923,3.6797516346,46.410057068,90.405158997,86.689064026,2.5840754509,67.543403625,2.6819999218,2.4119999409
2915.390625,2.0,8.4610004425,0.0419999994,0.2197152525,2.390506506,3.5255601406,48.946800232,88.145500183,84.410987854,2.6310815811,67.79460144,2.8340001106,2.7209999561
2915.5432129,2.0,8.4689998627,0.0299999993,0.2151012421,2.417784214,3.8751218319,54.443706512,86.17350769,82.085678101,2.6821217537,68.791397095,3.2109999657,3.2379999161
2915.6955566,5.0,8.4689998627,0.0199999996,0.2091209888,2.4259293079,3.9518043995,58.00415802,84.527618408,80.640922546,2.7580430508,67.791595459,3.7679998875,3.5469999313
2915.8479004,5.0,8.4689998627,0.0189999994,0.203184709,2.4281332493,4.4529008865,60.591247559,83.201904297,79.48210144,2.7849969864,66.919799805,4.9219999313,3.5680000782
2916.0002441,5.0,8.4689998627,0.0209999997,0.1952984184,2.4388513565,4.3917207718,58.873699188,82.928092957,79.131782532,2.7828717232,68.043998718,4.0310001373,3.493999958
2916.152832,5.0,8.4610004425,0.0160000008,0.1885685027,2.4508078098,4.8406515121,58.0481987,83.477302551,79.579673767,2.7024433613,68.665596008,4.0469999313,3.4790000916
2916.3051758,5.0,8.4530000687,0.0060000001,0.1841352135,2.4456067085,4.7318797112,53.430686951,83.595787048,79.699958801,2.5287196636,67.91759491,5.1989998817,3.1289999485
2916.4575195,5.0,8.4379997253,0.0,0.1873321086,2.418920517,4.6567902565,48.867336273,84.930480957,81.028175354,2.3537244797,67.667396545,2.9079999924,2.6229999065
2916.6098633,5.0,8.4530000687,-0.001,0.2004880011,2.3882319927,4.5263333321,44.089694977,87.445144653,83.533958435,2.1818060875,67.292198181,3.4300000668,2.2460000515
2916.7624512,2.0,8.4379997253,-0.002,0.218570292,2.3708362579,4.7349410057,41.409599304,88.883041382,84.937149048,2.0604336262,66.799598694,2.8069999218,2.1930000782
2916.9147949,2.0,8.4379997253,-0.001,0.2268922776,2.3663918972,5.027451992,42.529193878,89.416305542,85.327331543,1.8838188648,68.853500366,2.6779999733,2.2130000591
2917.0671387,2.0,8.4379997253,0.0060000001,0.2231939137,2.3625566959,4.6856985092,41.406600952,89.201499939,85.461349487,1.7708990574,67.291496277,2.7300000191,2.2400000095
2917.2194824,2.0,8.4379997253,0.0170000009,0.2151057571,2.3514506817,4.497610569,41.777992249,89.305618286,85.526763916,1.7079775333,66.361213684,2.7149999142,2.0659999847
2917.3718262,2.0,8.4379997253,0.0140000004,0.2231589109,2.3349325657,4.2549791336,39.905899048,90.358375549,86.495033264,1.6940015554,69.604400635,2.4670000076,1.8580000401
2917.5244141,2.0,8.4379997253,0.0060000001,0.2352831811,2.319845438,4.2414903641,39.842647552,91.347999573,87.556419373,1.6949744225,68.603500366,2.263999939,1.7330000401
2917.6767578,2.0,8.4530000687,0.001,0.2400657237,2.3126363754,3.9240784645,38.998847961,91.276908875,87.505004883,1.6789631844,67.041793823,2.3440001011,1.7849999666
2917.8291016,2.0,8.4379997253,0.0040000002,0.232483238,2.318901062,3.9730529785,38.281097412,90.523452759,86.675170898,1.6559535265,66.298606873,1.9900000095,1.9720000029
2917.9814453,2.0,8.4379997253,0.0040000002,0.2241387218,2.3321464062,4.0063815117,38.344352722,89.501876831,85.727294922,1.6269743443,69.790992737,2.2679998875,2.1619999409
2918.1340332,2.0,8.4379997253,0.0049999999,0.2174896747,2.3361928463,4.2440543175,38.563697815,89.273620605,85.347091675,1.6109999418,68.536201477,2.736000061,2.1989998817
2918.286377,2.0,8.4379997253,0.0089999996,0.2112236321,2.3267188072,4.2611956596,38.78370285,90.035491943,86.010536194,1.6109919548,66.420806885,2.9790000916,1.9529999495
2918.4387207,2.0,8.4379997253,0.0089999996,0.2140813172,2.3130176067,4.3829069138,40.470855713,91.218971252,87.399711609,1.6059678793,68.168998718,2.2320001125,1.7009999752
2918.5910645,2.0,8.4300003052,0.0040000002,0.2238516659,2.3013560772,4.325196743,41.625553131,92.20565033,88.412391663,1.5859407187,68.791595459,2.0629999638,1.6560000181
2918.7436523,2.0,8.4379997253,0.0,0.2336973697,2.2923665047,4.4481086731,41.963302612,92.073120117,88.209259033,1.54890728,67.915802002,2.0269999504,1.682000041
2918.8959961,2.0,8.4379997253,-0.001,0.233136043,2.2887980938,4.4819340706,40.185695648,91.347999573,87.629943848,1.5199759007,67.232307434,2.006000042,1.6970000267
2919.0483398,2.0,8.4379997253,0.0,0.2302530855,2.292245388,4.441028595,38.748447418,91.371696472,87.610054016,1.5050032139,68.042701721,2.0840001106,1.6859999895
2919.2006836,2.0,8.4379997253,0.0040000002,0.2343456596,2.2996258736,4.4588880539,37.78074646,91.642936707,87.857887268,1.5070111752,67.853401184,2.1289999485,1.6590000391
2919.3532715,2.0,8.4379997253,0.0099999998,0.2423167378,2.3058140278,4.389172554,37.626300812,92.241416931,88.493904114,1.5140705109,66.235801697,2.0999999046,1.6590000391
2919.5056152,2.0,8.4530000687,0.0149999997,0.2395424545,2.3108768463,4.4428958893,38.031551361,92.993904114,89.095306396,1.5360336304,67.731407166,2.0209999084,1.6809999943
2919.657959,2.0,8.4379997253,0.0149999997,0.2337969393,2.3155777454,4.3779211044,38.374698639,92.684295654,88.742492676,1.5570304394,67.980003357,1.8279999495,1.7200000286
2919.8103027,2.0,8.4379997253,0.0130000003,0.2235237509,2.3194470406,4.3292803764,38.188148499,91.73941803,87.749267578,1.5760320425,67.356407166,2.0039999485,1.7450000048
2919.9626465,2.0,8.4300003052,0.0130000003,0.2246948481,2.3243741989,4.5037503242,38.282501221,90.930793762,87.223503113,1.5960384607,67.605400085,1.9379999638,1.7580000162
2920.1152344,2.0,8.4379997253,0.0149999997,0.2262224108,2.3336911201,4.347846508,39.221801758,90.560379028,86.814826965,1.6200767756,67.231002808,1.8960000277,1.7589999437
2920.2675781,2.0,8.4379997253,0.0160000008,0.2308544368,2.3475506306,4.2999887466,40.094501495,89.869613647,86.024902344,1.6440160275,67.231803894,2.0590000153,1.7589999437
2920.4199219,2.0,8.4379997253,0.0189999994,0.2296912819,2.3613755703,4.2932772636,40.402244568,89.416305542,85.582611084,1.6539856195,67.730804443,1.8660000563,1.7730000019
2920.5722656,2.0,8.4530000687,0.0149999997,0.2269734591,2.3667945862,4.465985775,38.063251495,89.13999939,85.371673584,1.6449759007,67.605400085,2.1480000019,1.8109999895
2920.7248535,2.0,8.4530000687,0.0049999999,0.2249262035,2.358746767,4.4566445351,38.21559906,88.548721313,84.699584961,1.6299680471,67.233802795,1.9989999533,1.8739999533
2920.8771973,2.0,8.4379997253,0.001,0.2220501304,2.3427977562,4.3464231491,37.158401489,88.294799805,84.49822998,1.6200112104,68.105003357,2.0780000687,1.9199999571
2921.029541,2.0,8.4379997253,0.0080000004,0.2179356962,2.3318004608,4.610203743,38.656097412,88.748199463,84.722106934,1.6270608902,67.481407166,2.1579999924,1.925999999
2921.1818848,2.0,8.4379997253,0.0189999994,0.2197483778,2.3317346573,4.7372708321,38.716346741,89.067146301,85.353042603,1.6650785208,67.730003357,2.4040000439,1.8259999752
2921.3344727,2.0,8.4530000687,0.0149999997,0.2316710502,2.341275692,4.9055552483,37.060497284,89.953620911,86.183357239,1.7140767574,67.104400635,2.2790000439,1.6460000277
2921.4868164,2.0,8.4530000687,0.0099999998,0.2297111303,2.3628149033,4.7676205635,36.281848907,89.060836792,85.16343689,1.7379711866,66.61100769,2.1740000248,1.6039999723
2921.6391602,16.0,8.4379997253,0.0179999992,0.2070627958,2.4030194283,5.1547241211,36.81470108,85.126243591,81.383300781,1.7199214697,69.728096008,1.7330000401,1.8300000429
2921.7915039,16.0,8.4379997253,0.0350000001,0.1830624789,2.4474692345,5.6059761047,37.875801086,80.294807434,76.53225708,1.6709808111,67.91759491,2.0409998894,2.513999939
2921.9438477,2.0,8.4379997253,0.0350000001,0.1869998127,2.459127903,5.5897951126,38.375751495,77.473892212,73.591781616,1.6590304375,67.667396545,3.5940001011,3.0120000839
2922.0964355,2.0,8.4379997253,0.0219999999,0.2056509554,2.4219563007,4.8372945786,38.846099854,78.751548767,74.999000549,1.6781215668,67.289802551,11.906000137,2.2230000496
2922.2487793,2.0,8.4379997253,0.0099999998,0.2162273675,2.367282629,4.3055114746,39.497596741,84.117141724,80.346046448,1.7160352468,66.296005249,2.9219999313,1.743999958
2922.401123,2.0,8.4300003052,0.0040000002,0.221880585,2.3345556259,4.0016217232,37.996746063,90.201377869,86.221488953,1.7379279137,68.170906067,1.9409999847,1.5720000267
2922.5534668,2.0,8.4379997253,0.003,0.2158534229,2.3272278309,4.3894743919,35.969654083,92.74067688,88.885910034,1.6929358244,69.976799011,1.9170000553,1.6460000277
2922.7060547,2.0,8.4379997253,0.0109999999,0.2200363129,2.3303813934,4.6850385666,36.377799988,92.311256409,88.510986328,1.6530064344,67.35320282,1.9950000048,1.8470000029
2922.8583984,2.0,8.4300003052,0.0140000004,0.2213586718,2.3315925598,4.6965274811,37.249549866,91.586509705,87.843940735,1.655038476,66.483009338,2.25,1.925999999
2923.0107422,2.0,8.4379997253,0.0149999997,0.2252108157,2.3273336887,4.4016571045,36.967350006,91.610206604,87.871780396,1.6791009903,67.731407166,2.3180000782,1.8539999723
2923.1630859,2.0,8.4379997253,0.0089999996,0.2192186415,2.322070837,4.1883416176,35.936798096,91.810401917,87.928871155,1.7421602011,67.979797363,2.2699999809,1.7410000563
2923.3156738,2.0,8.4379997253,0.0089999996,0.2125926912,2.3215651512,4.4014225006,35.1916008,91.620788574,87.719078064,1.8421664238,67.230606079,1.7009999752,1.7819999456
2923.4680176,2.0,8.4300003052,0.0099999998,0.2152238339,2.328712225,4.5337195396,36.315353394,90.967315674,87.219512939,1.8940737247,67.106002808,2.0250000954,1.9400000572
2923.6203613,2.0,8.4530000687,0.0179999992,0.21603854,2.3407332897,4.982460022,37.783302307,89.560005188,85.706512451,1.9401186705,67.108406067,1.9700000286,2.0369999409
2923.7727051,2.0,8.4530000687,0.0240000002,0.2217804193,2.3506166935,5.2690448761,39.216896057,88.282554626,84.201332092,2.0141584873,68.60369873,2.1370000839,2.0699999332
2923.9250488,2.0,8.4530000687,0.0189999994,0.2125307322,2.3558058739,5.2966809273,37.9047966,86.050926208,82.320327759,2.1130752563,67.167800903,2.3499999046,2.0799999237
2924.0776367,2.0,8.4610004425,0.0189999994,0.1971158385,2.3628840446,5.0973982811,37.156902313,81.954551697,78.144454956,2.160099268,67.042198181,2.1970000267,2.2379999161
2924.2299805,2.0,8.4610004425,0.0379999988,0.1776149124,2.3898413181,4.9105734825,37.437747955,76.372543335,72.505386353,2.1910545826,66.794799805,2.0720000267,2.8280000687
2924.3823242,2.0,8.4689998627,0.057,0.1766007096,2.4329516888,5.2686123848,37.277942657,72.411209106,68.529785156,2.225039959,67.920600891,3.3139998913,3.6429998875
2924.534668,16.0,8.4689998627,0.0540000014,0.1893079281,2.4576077461,5.650349617,35.371395111,71.895523071,68.10092926,2.2500288486,69.540596008,4.1599998474,3.4300000668
2924.6872559,16.0,8.4610004425,0.050999999,0.204254806,2.4440381527,5.8676576614,33.126399994,75.550422668,71.673286438,2.2677981853,68.041000366,2.8789999485,2.6909999847
2924.8395996,2.0,8.4610004425,0.0469999984,0.2135356665,2.4177308083,5.7605948448,33.563499451,80.755867004,76.948371887,2.2048621178,67.417198181,3.0610001087,2.3299999237
2924.9919434,2.0,8.4689998627,0.0399999991,0.2147024423,2.4011890888,5.5079007149,33.876953125,84.311294556,80.518806458,2.1189181805,66.921806335,4.8280000687,2.2869999409
2925.1442871,2.0,8.4689998627,0.0209999997,0.2123424113,2.3862836361,5.4463253021,35.093952179,85.34815979,81.260360718,2.0679695606,69.29019165,2.381000042,2.2479999065
2925.296875,2.0,8.4689998627,0.0199999996,0.2099877298,2.3657796383,5.648856163,35.066799164,85.072418213,81.331352234,2.0489871502,67.539398193,2.4509999752,2.0980000496
2925.4492188,2.0,8.4610004425,0.0289999992,0.2115932256,2.354973793,5.6035175323,36.248497009,85.732498169,81.996253967,2.0449969769,66.420402527,2.5880000591,2.0290000439
2925.6015625,2.0,8.4610004425,0.0370000005,0.212240383,2.3662540913,5.3026409149,35.312549591,86.703102112,82.973999023,2.0429871082,67.917999268,2.492000103,2.1500000954
2925.7539063,2.0,8.4689998627,0.0439999998,0.2061073333,2.3915603161,5.0783843994,35.032051086,86.398521423,82.638633728,2.0350193977,67.916397095,2.6229999065,2.3480000496
2925.90625,2.0,8.4689998627,0.0529999994,0.1959271729,2.4216313362,4.6947550774,35.688201904,84.478401184,80.570198059,2.0470848083,66.920204163,2.6210000515,2.6719999313
2926.0588379,2.0,8.4689998627,0.0489999987,0.1888198406,2.4430086613,4.5422172546,35.811401367,81.452331543,77.622871399,2.1002430916,68.290596008,2.8480000496,3.0490000248
2926.2111816,2.0,8.4689998627,0.0280000009,0.186728552,2.4429626465,4.6105995178,35.312900543,77.969520569,74.168670654,2.1761379242,67.541900635,3.0759999752,3.3789999485
2926.3635254,2.0,8.4689998627,0.0080000004,0.1884994954,2.4233729839,4.9838862419,35.251953125,75.488113403,71.67313385,2.2620818615,66.859809875,4.3629999161,3.3299999237
2926.5158691,2.0,8.4689998627,0.0089999996,0.1883336455,2.404771328,4.9123239517,36.469554901,74.496902466,70.744132996,2.3130559921,69.227798462,10.218999863,3.2520000935
2926.668457,2.0,8.4689998627,0.0280000009,0.1863461584,2.4039094448,4.4908623695,36.812698364,75.451980591,71.528129578,2.3481376171,67.230201721,4.8790001869,3.2460000515
2926.8208008,2.0,8.4689998627,0.0430000015,0.1834720224,2.4152662754,4.4483237267,36.717597961,77.513084412,73.644569397,2.3911249638,66.982803345,2.9100000858,3.2249999046
2926.9731445,2.0,8.484000206,0.0460000001,0.1818308532,2.4194262028,4.6503047943,35.845054626,79.850784302,75.980133057,2.4692373276,68.105400085,3.3870000839,3.0179998875
2927.1254883,2.0,8.4919996262,0.0340000018,0.1852357686,2.4090600014,4.8400239944,36.5,81.627304077,77.835922241,2.6171379089,67.730201721,4.1519999504,2.5880000591
2927.2780762,2.0,8.484000206,0.0250000004,0.1932639927,2.3946766853,4.8548722267,36.501102448,81.97403717,78.097770691,2.7032368183,67.23260498,2.375,2.3129999638
2927.4304199,2.0,8.4919996262,0.0170000009,0.1961353719,2.3916153908,4.8151555061,36.84375,80.16342926,76.27028656,2.7771072388,67.732406616,2.1540000439,2.2950000763
2927.5827637,2.0,8.4919996262,0.0040000002,0.1909925044,2.3988649845,4.9120755196,36.687046051,78.135406494,74.309211731,2.8439905643,68.604896545,1.9550000429,2.5309998989
2927.7351074,2.0,8.484000206,-0.004,0.1792930216,2.4072806835,4.9597935677,36.093048096,77.22870636,73.495407104,2.8379087448,67.91759491,1.6879999638,3.2070000172
2927.8874512,2.0,8.484000206,-0.006,0.1677641571,2.422713995,5.4542307854,35.499500275,76.810539246,72.90486145,2.7809214592,67.667495728,2.7950000763,4.3239998817
2928.0400391,2.0,8.484000206,0.0020000001,0.1597233713,2.4422221184,5.5976352692,35.187297821,76.902938843,72.772262573,2.731862545,67.363204956,6.7109999657,5.2890000343
