DEPT,LITHOLOGY_GEOLINK,CALI,DRHO,SGR,NPHI,RHOB,PEF,GR,DTC,DTE,RDEP,SP,RSHA,RMED
3536.6804199,12.0,,,,,2.6917228699,,38.095703125,84.966819763,82.114402771,3.1860306263,44.653049469,,3.7539935112
3536.8327637,12.0,,,,,2.6910831928,,39.155647278,85.255828857,82.194770813,3.2049534321,44.253807068,,3.7499630451
3536.9851074,12.0,,,,,2.6902832985,,38.93674469,85.028358459,82.308853149,3.1759905815,45.746696472,,3.7269375324
3537.1374512,12.0,,,,,2.6891748905,,38.159305573,85.23223877,82.457733154,3.1700031757,45.037010193,,3.6879358292
3537.2900391,12.0,,,,,2.6888227463,,40.214504242,85.106933594,82.50100708,3.1720542908,47.210483551,,3.6480703354
3537.4423828,12.0,,,,,2.6902654171,,38.812446594,85.071052551,82.311836243,3.1890287399,45.656200409,,3.6701378822
3537.5947266,12.0,,,,,2.6929354668,,38.462993622,84.788986206,81.943145752,3.2070159912,45.903999329,,3.7562308311
3537.7470703,12.0,,,,,2.6959123611,,34.722858429,84.438476563,81.544075012,3.2170305252,45.597602844,,3.9001924992
3537.8996582,12.0,,,,,2.6988401413,,37.125,83.700698853,81.155845642,3.2360384464,47.032104492,,4.0202112198
3538.052002,12.0,,,,,2.7012767792,,37.129005432,83.58744812,80.823516846,3.2480063438,47.44744873,,4.0859999657
3538.2043457,12.0,,,,,2.702031374,,39.624198914,83.818984985,80.727958679,3.2519631386,43.187900543,,4.0859055519
3538.3566895,12.0,,,,,2.700095892,,39.124698639,83.776611328,80.986473083,3.228935957,43.478416443,,4.0268654823
3538.5092773,12.0,,,,,2.6964101791,,38.932197571,84.30015564,81.475723267,3.1888144016,46.71604538,,3.9427952766
3538.6616211,12.0,,,,,2.693877697,,37.127655029,84.543296814,81.815361023,3.1308991909,46.312446594,,3.8789405823
3538.8139648,12.0,,,,,2.6925516129,,38.78219986,84.776885986,81.992858887,3.0679247379,46.406803131,,3.8418364525
3538.9663086,12.0,,,,,2.6893708706,,39.530498505,85.287368774,82.426849365,3.0209503174,46.959182739,,3.7397933006
3539.1186523,12.0,,,,,2.6854937077,,39.215896606,85.605056763,82.962692261,2.9899504185,44.212089539,,3.6108253002
3539.2712402,12.0,,,,,2.6822826862,,37.279499054,86.39919281,83.401679993,2.9588816166,42.392932892,,3.5019264221
3539.423584,12.0,,,,,2.6799032688,,36.811244965,86.432449341,83.732414246,2.9219341278,46.313648224,,3.4790530205
3539.5759277,12.0,,,,,2.6793999672,,35.719753265,86.669692993,83.809402466,2.880947113,46.652797699,,3.512049675
3539.7282715,12.0,,,,,2.6800167561,,36.187549591,86.648963928,83.723197937,2.8479712009,45.968299866,,3.5429406166
3539.8808594,12.0,,,,,2.6791958809,,35.911197662,86.724754333,83.831245422,2.8300318718,46.060947418,,3.505705595
3540.0332031,12.0,,,,,2.6775095463,,37.530246735,86.725921631,84.063446045,2.8400158882,45.832496643,,3.4138526917
3540.1855469,12.0,,,,,2.6766374111,,37.068508148,86.747444153,84.194000244,2.850020647,43.65920639,,3.3219406605
3540.3378906,12.0,,,,,2.6761147976,,40.497795105,87.017883301,84.26499939,2.8630287647,44.977012634,,3.2850096226
3540.4904785,12.0,,,,,2.6766180992,,39.128501892,86.910758972,84.188217163,2.881067276,47.755958557,,3.2911503315
3540.6428223,12.0,,,,,2.6791944504,,40.214694977,86.671455383,83.827606201,2.9020512104,42.791397095,,3.338105917
3540.795166,12.0,,,,,2.6825990677,,37.535655975,86.24797821,83.36428833,2.9340834618,45.157302856,,3.4041378498
3540.9475098,12.0,,,,,2.6853270531,,40.433643341,85.691184998,82.985664368,2.9860754013,45.879108429,,3.4901442528
3541.0998535,12.0,,,,,2.6869020462,,37.719902039,85.63658905,82.764396667,3.0330719948,47.448669434,,3.580124855
3541.2524414,12.0,,,,,2.687895298,,38.27519989,85.659896851,82.628799438,3.0781247616,41.462688446,,3.6581759453
3541.4047852,12.0,,,,,2.6891796589,,36.468551636,85.290878296,82.456596375,3.1170449257,46.775650024,,3.7130529881
3541.5571289,12.0,,,,,2.6905791759,,36.189502716,84.996940613,82.269256592,3.1450304985,45.874000549,,3.7460818291
3541.7094727,12.0,,,,,2.6919791698,,37.125450134,84.862792969,82.074989319,3.1640129089,45.873500824,,3.7971346378
3541.8620605,12.0,,,,,2.6932270527,,37.413898468,84.733840942,81.908889771,3.1719615459,45.706127167,,3.8811569214
3542.0141602,12.0,,,,,2.6931147575,,39.875,84.518341064,81.924232483,3.1600000858,43.254501343,,3.9300000668
3542.1665039,12.0,,,,,2.6915376186,,39.53099823,85.015991211,82.141036987,3.1449999809,44.969200134,,3.8540000916
3542.3188477,12.0,,,,,2.6888692379,,39.28099823,85.286857605,82.500167847,3.1449999809,45.710887909,,3.7230000496
3542.4711914,12.0,,,,,2.6862769127,,41.437999725,85.765190125,82.858795166,3.138999939,41.287208557,,3.6129999161
3542.6237793,12.0,,,,,2.6846208572,,39.53099823,85.714736938,83.080947876,3.1370000839,45.782100677,,3.5629999638
3542.776123,12.0,,,,,2.6840691566,,38.71900177,86.02822876,83.152938843,3.1459999084,46.430290222,,3.5529999733
3542.9284668,12.0,,,,,2.685076952,,35.71900177,86.138496399,83.022132874,3.1579999924,42.252357483,,3.5799999237
3543.0808105,12.0,,,,,2.688169241,,35.125,85.323425293,82.595352173,3.1679999828,44.345302582,,3.638999939
3543.2331543,12.0,,,,,2.692769289,,35.625,84.6849823,81.967056274,3.1989998817,45.779148102,,3.7909998894
3543.3857422,12.0,,,,,2.6963627338,,35.09400177,84.303207397,81.486732483,3.2109999657,45.249702454,,4.0
3543.5380859,12.0,,,,,2.69856143,,36.062999725,83.775527954,81.186920166,3.2149999142,45.466995239,,4.140999794
3543.6904297,12.0,,,,,2.6993076801,,36.59400177,84.089668274,81.084838867,3.2190001011,44.84204483,,4.132999897
3543.8427734,12.0,,,,,2.6974000931,,36.28099823,84.22429657,81.346862793,3.1879999638,44.248249054,,4.0469999313
3543.9953613,12.0,,,,,2.6941020489,,36.875,84.304237366,81.793418884,3.125,43.781299591,,3.9340000153
3544.1477051,12.0,,,,,2.6910681725,,38.25,85.090286255,82.206230164,3.0659999847,44.187900543,,3.8320000172
3544.3000488,12.0,,,,,2.6876306534,,43.5,85.581115723,82.668327332,3.0099999905,44.751304626,,3.6989998817
3544.4523926,12.0,,,,,2.682107687,,45.375,86.134742737,83.436141968,2.9449999332,46.187801361,,3.5120000839
3544.6049805,12.0,,,,,2.6772313118,,43.84400177,86.984367371,84.110168457,2.8849999905,46.684700012,,3.3729999065
3544.7573242,12.0,,,,,2.675661087,,40.625,87.22631073,84.329421997,2.8570001125,45.968250275,,3.3729999065
3544.909668,12.0,,,,,2.6760382652,,36.40599823,87.127952576,84.272445679,2.8220000267,46.120346069,,3.4200000763
3545.0620117,12.0,,,,,2.6765847206,,37.90599823,86.650367737,84.201553345,2.8050000668,43.842697144,,3.4240000248
3545.2143555,12.0,,,,,2.6767001152,,37.53099823,86.854415894,84.1875,2.7850000858,43.654697418,,3.4100000858
3545.3669434,13.0,,,,,2.676776886,,41.875,87.063362122,84.171180725,2.7809998989,43.466400146,,3.4140000343
3545.5192871,13.0,,,,,2.6771845818,,43.75,87.019058228,84.116539001,2.7620000839,42.976364136,,3.4360001087
3545.6716309,13.0,,,,,2.6764538288,,46.46900177,87.072639465,84.220527649,2.7479999065,48.181690216,,3.4449999332
3545.8239746,13.0,,,,,2.6754307747,,45.875,87.203445435,84.363052368,2.7320001125,44.871444702,,3.3959999084
3545.9765625,13.0,,,,,2.6743533611,,44.34400177,87.387954712,84.514465332,2.7230000496,43.29019928,,3.3180000782
3546.1289063,13.0,,,,,2.6721770763,,43.0,87.465812683,84.821670532,2.7269999981,46.466194153,,3.2769999504
3546.28125,13.0,,,,,2.6698307991,,47.312999725,87.919418335,85.147567749,2.742000103,45.336338043,,3.2339999676
3546.4335938,13.0,,,,,2.6697614193,,48.062999725,88.052597046,85.154205322,2.763999939,41.194011688,,3.2290000916
3546.5861816,13.0,,,,,2.6703624725,,48.25,87.499298096,85.069297791,2.7950000763,45.562400818,,3.2290000916
3546.7385254,13.0,,,,,2.6734244823,,43.25,87.518966675,84.645889282,2.8239998817,45.687850952,,3.2769999504
3546.8908691,13.0,,,,,2.6793000698,,41.09400177,86.57648468,83.827209473,2.8710000515,46.220252991,,3.3519999981
3547.0432129,13.0,,,,,2.6849536896,,42.5,85.618278503,83.04158783,2.9319999218,47.618492126,,3.4709999561
3547.1955566,13.0,,,,,2.6899690628,,42.34400177,85.236595154,82.354621887,3.006000042,44.188201904,,3.5820000172
3547.3481445,13.0,,,,,2.6934087276,,43.46900177,84.813064575,81.885017395,3.0820000172,44.942897797,,3.6519999504
3547.5004883,13.0,,,,,2.6960229874,,40.53099823,84.254646301,81.530448914,3.1540000439,46.771884918,,3.6840000153
3547.652832,12.0,,,,,2.6987538338,,41.71900177,84.200271606,81.160324097,3.1970000267,41.726161957,,3.8010001183
3547.8051758,12.0,,,,,2.7017076015,,40.90599823,83.488067627,80.765930176,3.236000061,46.807693481,,3.9300000668
3547.9577637,12.0,,,,,2.7038619518,,38.75,83.267196655,80.485427856,3.257999897,44.126701355,,4.0269999504
3548.1101074,12.0,,,,,2.7046077251,,37.84400177,83.083122253,80.387458801,3.2599999905,44.969299316,,4.0859999657
3548.2624512,12.0,,,,,2.7046999931,,37.0,83.211975098,80.375,3.2379999161,45.78055191,,4.1370000839
3548.4147949,12.0,,,,,2.7049307823,,38.84400177,83.370353699,80.340072632,3.1760001183,46.124202728,,4.132999897
3548.5673828,12.0,,,,,2.7068500519,,39.187999725,82.642494202,80.086326599,3.0799999237,46.246803284,,4.1560001373
3548.7197266,12.0,,,,,2.7031672001,,40.812999725,83.439544678,80.581192017,2.9960000515,45.5625,,3.992000103
3548.8720703,12.0,,,,,2.6942076683,,41.062999725,84.586860657,81.780838013,2.9279999733,45.87405014,,3.6129999161
3549.0244141,12.0,,,,,2.6842844486,,40.78099823,86.206741333,83.139411926,2.861000061,45.90284729,,3.3420000076
3549.1767578,12.0,,,,,2.6753077507,,42.46900177,87.061309814,84.383834839,2.8259999752,44.562099457,,3.2269999981
3549.3293457,12.0,,,,,2.6715300083,,40.312999725,87.595176697,84.910667419,2.7809998989,44.624752045,,3.25
3549.4816895,12.0,,,,,2.6720001698,,40.96900177,87.606636047,84.846740723,2.742000103,45.094802856,,3.2769999504
3549.6340332,12.0,,,,,2.673377037,,39.21900177,87.498252869,84.648605347,2.7320001125,46.215843201,,3.2829999924
3549.786377,12.0,,,,,2.6747000217,,41.09400177,87.183265686,84.457290649,2.736000061,44.876003265,,3.3069999218
3549.9389648,12.0,,,,,2.6761543751,,40.937999725,87.095596313,84.259620667,2.7539999485,46.12279892,,3.3770000935
3550.0913086,12.0,,,,,2.6784999371,,40.21900177,86.543365479,83.935630798,2.7769999504,45.749702454,,3.4240000248
3550.2436523,12.0,,,,,2.6803307533,,43.46900177,86.561775208,83.672142029,2.7929999828,46.187850952,,3.4040000439
3550.3959961,12.0,,,,,2.6802384853,,42.65599823,86.355613708,83.69140625,2.8180000782,46.712539673,,3.3519999981
3550.548584,12.0,,,,,2.6787896156,,41.562999725,86.800216675,83.886764526,2.8299999237,43.309299469,,3.3159999847
3550.7009277,12.0,,,,,2.6781692505,,37.90599823,86.617919922,83.978630066,2.8359999657,42.468700409,,3.2990000248
3550.8532715,12.0,,,,,2.6791000366,,38.5,86.59387207,83.846855164,2.8589999676,42.910358429,,3.3180000782
3551.0056152,12.0,,,,,2.6805539131,,37.625,86.355613708,83.643928528,2.8980000019,46.247596741,,3.375
3551.1582031,12.0,,,,,2.6827499866,,37.0,86.247825623,83.335151672,2.9379999638,45.376300812,,3.4470000267
3551.3105469,12.0,,,,,2.686532259,,34.28099823,85.530601501,82.814002991,2.9790000916,46.093250275,,3.5409998894
3551.4628906,12.0,,,,,2.6925768852,,35.40599823,84.84487915,81.998123169,3.0429999828,46.249851227,,3.6370000839
3551.6152344,12.0,,,,,2.695407629,,35.34400177,84.518722534,81.610054016,3.1150000095,46.773788452,,3.763999939
3551.7675781,12.0,,,,,2.6974153519,,39.90599823,84.015113831,81.337249756,3.1719999313,42.901493073,,3.8540000916
3551.920166,12.0,,,,,2.6984388828,,40.15599823,84.041061401,81.201942444,3.2400000095,40.730995178,,3.888999939
3552.0725098,12.0,,,,,2.700523138,,41.0,83.74433136,80.923080444,3.3050000668,44.778945923,,3.9340000153
3552.2248535,12.0,,,,,2.7017154694,,38.59400177,83.353439331,80.768852234,3.3459999561,44.127605438,,4.0269999504
3552.3771973,12.0,,,,,2.704438448,,38.53099823,83.370353699,80.408409119,3.3870000839,46.373199463,,4.1449999809
3552.5297852,12.0,,,,,2.705893755,,40.40599823,83.194869995,80.215621948,3.4340000153,45.866401672,,4.1989998817
3552.6821289,12.0,,,,,2.7043299675,,39.562999725,83.052230835,80.416893005,3.4549999237,43.497245789,,4.1719999313
3552.8344727,12.0,,,,,2.7051076889,,36.375,82.946434021,80.315299988,3.4670000076,42.405952454,,4.125
3552.9868164,12.0,,,,,2.7051153183,,37.78099823,83.187538147,80.320373535,3.4730000496,43.00075531,,4.1519999504
3553.1394043,12.0,,,,,2.7047686577,,38.25,83.082740784,80.365951538,3.4509999752,44.093898773,,4.2769999504
3553.291748,12.0,,,,,2.7055466175,,42.34400177,83.21206665,80.259902954,3.4040000439,44.374801636,,4.367000103
3553.4440918,12.0,,,,,2.7051844597,,38.562999725,83.001655579,80.311752319,3.3710000515,44.873447418,,4.3010001183
3553.5964355,12.0,,,,,2.7018461227,,37.34400177,83.371612549,80.749061584,3.3459999561,44.529647827,,4.1370000839
3553.7487793,12.0,,,,,2.7002077103,,38.21900177,83.794265747,80.967956543,3.3320000172,44.312900543,,4.015999794
3553.9013672,12.0,,,,,2.7011544704,,38.5,83.673347473,80.845603943,3.3129999638,44.875205994,,4.0199999809
3554.0537109,12.0,,,,,2.7017307281,,38.187999725,83.714683533,80.762786865,3.3050000668,45.25169754,,4.0549998283
3554.2060547,12.0,,,,,2.7027232647,,35.687999725,83.296386719,80.6352005,3.2950000763,45.806339264,,4.0630002022
3554.3583984,12.0,,,,,2.7032308578,,38.09400177,83.242828369,80.572303772,3.2969999313,42.28395462,,4.0980000496
3554.5109863,12.0,,,,,2.7049956322,,39.46900177,83.164138794,80.331108093,3.2829999924,44.754318237,,4.1799998283
3554.6633301,12.0,,,,,2.7068083286,,40.53099823,83.052230835,80.091430664,3.263999939,46.389274597,,4.3010001183
3554.8156738,12.0,,,,,2.7065844536,,36.5,82.946434021,80.126167297,3.2290000916,43.124000549,,4.3319997787
3554.9680176,12.0,,,,,2.7035536766,,36.812999725,83.187538147,80.524902344,3.1930000782,43.120193481,,4.1680002213
3555.1206055,12.0,,,,,2.6983063221,,40.625,84.268974304,81.22240448,3.1700000763,40.761699677,,3.9709999561
3555.2729492,12.0,,,,,2.6915357113,,40.875,84.960914612,82.135780334,3.1559998989,44.71754837,,3.8180000782
3555.425293,12.0,,,,,2.6888229847,,41.09400177,85.157745361,82.507484436,3.1459999084,44.437549591,,3.756000042
3555.5776367,12.0,,,,,2.6892693043,,35.84400177,85.286857605,82.444602966,3.1410000324,44.781600952,,3.7320001125
3555.7299805,12.0,,,,,2.6905770302,,38.5,85.028961182,82.26927948,3.138999939,45.77854538,,3.75
3555.8825684,12.0,,,,,2.6930551529,,38.187999725,84.75793457,81.927482605,3.1559998989,44.864570618,,3.8180000782
3556.0349121,13.0,,,,,2.6959307194,,42.59400177,84.334716797,81.541770935,3.1679999828,41.944934845,,3.9059998989
3556.1872559,13.0,,,,,2.6987538338,,43.15599823,83.775527954,81.164596558,3.2190001011,43.597557068,,3.9590001106
3556.3395996,13.0,,,,,2.701015234,,42.687999725,83.721511841,80.866638184,3.2539999485,46.437549591,,3.9590001106
3556.4921875,13.0,,,,,2.7026562691,,41.90599823,83.642097473,80.648101807,3.3050000668,46.766254425,,3.9790000916
3556.6445313,13.0,,,,,2.7031540871,,40.375,83.265205383,80.573204041,3.3519999981,42.501098633,,4.0349998474
3556.796875,13.0,,,,,2.7041232586,,42.53099823,83.242828369,80.446983337,3.3949999809,42.939502716,,4.0780000687
3556.9492188,13.0,,,,,2.7046308517,,40.625,83.001655579,80.38508606,3.4340000153,44.497749329,,4.1020002365
3557.1018066,13.0,,,,,2.7076292038,,40.84400177,82.71672821,79.98752594,3.4749999046,43.728397369,,4.2150001526
3557.2541504,13.0,,,,,2.7118861675,,37.84400177,82.307304382,79.435180664,3.4790000916,46.963741302,,4.3979997635
3557.4064941,13.0,,,,,2.7165155411,,35.687999725,81.54914856,78.832115173,3.4709999561,44.310447693,,4.5510001183
3557.5588379,13.0,,,,,2.7192153931,,34.312999725,81.453765869,78.481399536,3.4749999046,43.346302032,,4.5939998627
3557.7111816,12.0,,,,,2.7181615829,,35.937999725,81.199157715,78.617927551,3.4879999161,45.405448914,,4.4959998131
3557.8637695,12.0,,,,,2.712543726,,38.625,82.300422668,79.348556519,3.5120000839,45.678470612,,4.2769999504
3558.0161133,12.0,,,,,2.706923008,,39.187999725,82.860542297,80.082092285,3.5290000439,43.038986206,,4.0819997787
3558.168457,12.0,,,,,2.7040846348,,37.28099823,83.371612549,80.455047607,3.5350000858,44.905700684,,4.0390000343
3558.3208008,12.0,,,,,2.7059845924,,36.71900177,83.056884766,80.204452515,3.513999939,45.335636139,,4.2030000687
3558.4733887,12.0,,,,,2.7151021957,,36.625,81.611885071,79.02268219,3.4839999676,40.765151978,,4.5590000153
3558.6257324,12.0,,,,,2.7212171555,,38.15599823,81.054855347,78.229255676,3.4690001011,45.780448914,,4.7810001373
3558.7780762,12.0,,,,,2.7209923267,,35.21900177,81.088546753,78.254501343,3.4709999561,45.868442535,,4.6519999504
3558.9304199,12.0,,,,,2.717215538,,36.5,81.665855408,78.740989685,3.4769999981,42.406951904,,4.3520002365
3559.0830078,12.0,,,,,2.7098791599,,36.59400177,82.569259644,79.699951172,3.4749999046,43.620399475,,4.1519999504
3559.2353516,12.0,,,,,2.7048447132,,38.53099823,82.972763062,80.3565979,3.4430000782,42.504608154,,4.1050000191
3559.3876953,12.0,,,,,2.7034385204,,37.84400177,83.211975098,80.541419983,3.3980000019,45.991439819,,4.1020002365
3559.5400391,12.0,,,,,2.7032999992,,35.40599823,83.370353699,80.561920166,3.3550000191,41.282505035,,4.0859999657
3559.6923828,12.0,,,,,2.7032999992,,36.78099823,83.482223511,80.5625,3.3259999752,42.847557068,,4.0659999847
3559.8449707,12.0,,,,,2.7032999992,,35.96900177,83.219436646,80.5625,3.3129999638,45.68359375,,4.0980000496
3559.9973145,12.0,,,,,2.7023768425,,38.687999725,83.708190918,80.677574158,3.3069999218,44.622001648,,4.125
3560.1496582,12.0,,,,,2.7019462585,,41.062999725,83.408752441,80.740722656,3.3010001183,43.999801636,,4.132999897
3560.302002,12.0,,,,,2.7027461529,,40.5,83.451278687,80.635147095,3.3010001183,44.50050354,,4.125
3560.4545898,12.0,,,,,2.7023074627,,38.90599823,83.32233429,80.686553955,3.2909998894,45.439304352,,4.0980000496
3560.6069336,12.0,,,,,2.7007923126,,37.562999725,83.635276794,80.893890381,3.2929999828,46.146011353,,4.0390000343
3560.7592773,12.0,,,,,2.7000923157,,41.03099823,83.665084839,80.987861633,3.2929999828,44.279899597,,4.0120000839
3560.9116211,12.0,,,,,2.6991539001,,42.03099823,84.089668274,81.113471985,3.2730000019,44.218799591,,4.007999897
3561.064209,13.0,,,,,2.6995167732,,40.46900177,83.855377197,81.065124512,3.2699999809,44.720798492,,4.007999897
3561.2165527,13.0,,,,,2.6990842819,,39.96900177,83.929862976,81.121253967,3.2709999084,45.585037231,,3.9960000515
3561.3688965,13.0,,,,,2.6995155811,,44.062999725,83.800918579,81.066627502,3.2660000324,40.629508972,,3.9509999752
3561.5212402,13.0,,,,,2.6990845203,,44.78099823,84.218154907,81.122154236,3.2769999504,44.064853668,,3.9430000782
3561.673584,13.0,,,,,2.6986691952,,42.312999725,83.887435913,81.177894592,3.3110001087,45.841999054,,3.9470000267
3561.8261719,13.0,,,,,2.6986000538,,39.5,83.929862976,81.180801392,3.3259999752,45.217845917,,3.9340000153
3561.9785156,13.0,,,,,2.700523138,,41.15599823,83.800918579,80.922950745,3.3499999046,45.119300842,,3.9590001106
3562.1308594,13.0,,,,,2.7025616169,,41.96900177,83.480773926,80.654205322,3.367000103,43.657253265,,4.0900001526
3562.2832031,13.0,,,,,2.7047693729,,40.21900177,83.114067078,80.358757019,3.388999939,45.061447144,,4.1950001717
3562.435791,13.0,,,,,2.7042994499,,36.71900177,83.21206665,80.425849915,3.4019999504,44.72121048,,4.257999897
3562.5881348,12.0,,,,,2.704230547,,39.187999725,83.267196655,80.43598938,3.4300000668,45.715454102,,4.25
3562.7404785,12.0,,,,,2.7038383484,,40.59400177,83.083122253,80.490287781,3.4260001183,45.184997559,,4.2069997787
